frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,DNP3 Object Count,DNP3 Objects,attack_type
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,49701,31,0x00000018,0,0.00097,0,0,0,1,DNP3,11:22.8,968,1,22,0x00000044,0x000000c0,129,0x000000c5,1,1300,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,11:23.9,601,1,201,0x00000044,0x000000c0,129,0x000000c8,55,2,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,11:31.6,631,1,131,0x00000044,0x000000c0,129,0x000000c1,33,9,1
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,11:33.7,390,1,121,0x00000044,0x000000c0,129,0x000000c1,32,247,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,11:35.2,560,1,148,0x00000044,0x000000c0,129,0x000000c5,38,1,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,38491,20000,18,0x00000018,0,-1,5,1,15,0,,11:41.1,968,1,160,0x00000044,0x000000c0,129,0x000000c6,42,1,1
206,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,192,0x00004000,20000,38491,152,0x00000018,0,0.000489,0,0,0,0,,11:41.2,560,1,28,0x00000044,0x000000c0,129,0x000000c6,1,1,1
81,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,67,0x00004000,33571,20000,27,0x00000018,0,-1,4,1,12,0,,11:54.1,601,1,201,0x00000044,0x000000c0,129,0x000000c9,55,2,1
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,33571,31,0x00000018,0,0.000866,0,0,0,1,DNP3,12:01.8,631,1,131,0x00000044,0x000000c0,129,0x000000c2,33,9,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,47779,20000,18,0x00000018,0,-1,0,0,0,0,,12:03.8,390,1,121,0x00000044,0x000000c0,129,0x000000c2,32,255,1
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,47779,142,0x00000018,0,0.00153,0,0,0,0,,12:05.4,560,1,148,0x00000044,0x000000c0,129,0x000000c7,38,1,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55493,20000,18,0x00000018,0,-1,4,1,12,0,,12:11.2,968,1,160,0x00000044,0x000000c0,129,0x000000c7,42,1,1
225,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,211,0x00004000,20000,55493,171,0x00000018,0,0.001548,0,0,0,0,,12:24.2,601,1,201,0x00000044,0x000000c0,129,0x000000ca,55,2,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,8,2,24,0,,12:31.9,631,1,131,0x00000044,0x000000c0,129,0x000000c3,33,9,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,12:34.0,390,1,121,0x00000044,0x000000c0,129,0x000000c3,32,255,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,49701,20000,18,0x00000018,0,-1,0,0,0,0,,12:35.5,560,1,148,0x00000044,0x000000c0,129,0x000000c8,38,1,1
239,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,225,0x00004000,20000,49701,185,0x00000018,0,0.000475,0,0,0,0,,12:41.4,968,1,160,0x00000044,0x000000c0,129,0x000000c8,42,1,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,12:54.4,601,1,201,0x00000044,0x000000c0,129,0x000000cb,55,2,1
81,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,67,0x00004000,49701,20000,27,0x00000018,0,-1,24,4,60,0,,13:02.1,631,1,131,0x00000044,0x000000c0,129,0x000000c4,33,9,1
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,49701,31,0x00000018,0,0.00197,0,0,0,1,DNP3,13:04.1,390,1,121,0x00000044,0x000000c0,129,0x000000c4,32,255,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,33571,20000,18,0x00000018,0,-1,28,5,84,0,,13:05.7,560,1,148,0x00000044,0x000000c0,129,0x000000c9,38,1,1
286,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,272,0x00004000,20000,33571,232,0x00000018,0,0.000791,0,0,0,0,,13:11.5,968,1,160,0x00000044,0x000000c0,129,0x000000c9,42,1,1
72,1,0,1,1,2,6,1,2,1,4,1,0,-1,0,0,0,0,1,05:21.5,2,0,4,0,0,129,5,55,2,1
286,1,1,0,2,1,5,1,1,2,6,1,0,0.001393,0,0,0,0,1,05:29.2,3,0,1,0,0,129,2,33,0,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,05:31.3,0,0,0,0,0,129,5,32,255,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,05:32.6,1,0,2,0,0,129,0,38,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,05:38.6,4,0,3,0,0,129,1,42,1,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,05:40.3,1,0,6,0,0,129,1,1,1,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,05:51.7,2,0,4,0,0,129,6,55,2,1
72,1,0,1,1,2,6,1,3,1,4,1,0,-1,5,1,15,0,1,05:53.6,1,0,5,0,0,129,2,1,1200,1
206,1,1,0,2,1,2,1,1,3,2,1,0,0.001488,0,0,0,0,1,05:59.4,3,0,1,0,0,129,3,33,0,1
72,1,0,1,1,2,6,1,4,1,4,1,0,-1,4,1,12,0,1,06:01.5,0,0,0,0,0,129,6,32,255,1
196,1,1,0,2,1,1,1,1,4,1,1,0,0.001469,0,0,0,0,1,06:02.8,1,0,2,0,0,129,3,38,1,1
72,1,0,1,1,2,6,1,6,1,4,1,0,-1,4,1,12,0,1,06:08.2,1,0,5,0,0,129,4,1,1100,1
225,1,1,0,2,1,3,1,1,6,3,1,0,0.00045,0,0,0,0,1,06:08.8,4,0,3,0,0,129,2,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,06:21.8,2,0,4,0,0,129,7,55,2,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,06:28.0,3,0,5,0,0,129,4,1,1001,1
72,1,0,1,1,2,6,1,5,1,4,1,0,-1,8,1,24,0,1,06:29.6,3,0,1,0,0,129,5,33,9,1
239,1,1,0,2,1,4,1,1,5,5,1,0,0.00159,0,0,0,0,1,06:31.6,0,0,0,0,0,129,7,32,255,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,06:32.9,1,0,2,0,0,129,5,38,1,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,06:38.9,4,0,3,0,0,129,3,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,06:40.5,2,0,5,0,0,129,8,1,,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,06:52.0,2,0,4,0,0,129,9,55,2,1
89,1,0,1,1,2,9,1,6,1,9,1,0,-1,6,1,18,0,1,06:53.1,4,0,5,0,0,129,4,1,1000,1
91,1,1,0,2,1,10,1,1,6,10,1,0,0.001761,0,0,0,1,0,06:59.7,3,0,1,0,0,129,6,33,9,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,12,2,36,0,1,07:01.0,2,0,5,0,0,129,10,1,82,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,07:01.8,0,0,0,0,0,129,8,32,255,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,07:03.1,1,0,2,0,0,129,6,38,1,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,07:09.1,4,0,3,0,0,129,5,42,1,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,07:13.1,4,0,5,0,0,129,6,1,1300,1
72,1,0,1,1,2,6,1,2,1,4,1,0,-1,11,2,33,0,1,07:22.1,2,0,4,0,0,129,11,55,2,1
286,1,1,0,2,1,5,1,1,2,6,1,0,0.001842,0,0,0,0,1,07:29.9,3,0,1,0,0,129,7,33,9,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,07:31.9,0,0,0,0,0,129,9,32,255,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,07:33.2,1,0,2,0,0,129,7,38,1,1
81,1,0,1,1,2,7,1,6,1,7,1,0,-1,0,0,0,0,1,07:39.2,4,0,3,0,0,129,7,42,1,1
85,1,1,0,2,1,8,1,1,6,8,1,0,0.001041,0,0,0,0,1,07:45.7,1,0,5,0,0,129,8,1,20,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,07:52.4,2,0,4,0,0,129,12,55,2,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,08:00.1,3,0,1,0,0,129,8,33,9,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,08:02.1,0,0,0,0,0,129,10,32,255,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,08:03.5,1,0,2,0,0,129,9,38,1,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,08:04.9,3,0,5,0,0,129,9,1,20,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,08:09.5,4,0,3,0,0,129,8,42,1,1
72,1,0,1,1,2,6,1,3,1,4,1,0,-1,6,1,17,0,1,08:15.5,2,0,5,0,0,129,13,1,20,1
206,1,1,0,2,1,2,1,1,3,2,1,0,0.000893,0,0,0,0,1,08:22.7,2,0,4,0,0,129,14,55,2,1
72,1,0,1,1,2,6,1,4,1,4,1,0,-1,4,1,12,0,1,08:22.9,4,0,5,0,0,129,9,1,1300,1
196,1,1,0,2,1,1,1,1,4,1,1,0,0.001887,0,0,0,0,1,08:29.1,4,0,5,0,0,129,10,1,20,1
72,1,0,1,1,2,6,1,6,1,4,1,0,-1,4,1,12,0,1,08:30.4,3,0,1,0,0,129,10,33,0,1
225,1,1,0,2,1,3,1,1,6,3,1,0,0.00081,0,0,0,0,1,08:32.4,0,0,0,0,0,129,11,32,255,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,9,2,26,0,1,08:33.8,1,0,2,0,0,129,10,38,1,1
81,1,0,1,1,2,7,1,6,1,7,1,0,-1,0,0,0,0,1,08:35.6,2,0,5,0,0,129,15,1,20,1
85,1,1,0,2,1,8,1,1,6,8,1,0,0.001393,0,0,0,1,0,08:39.7,4,0,3,0,0,129,11,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,14,0,1,08:40.4,1,0,5,0,0,129,11,1,1100,1
72,1,0,1,1,2,6,1,5,1,4,1,0,-1,0,0,0,0,1,08:47.1,1,0,5,0,0,129,12,1,20,1
239,1,1,0,2,1,4,1,1,5,5,1,0,0.000948,0,0,0,0,1,08:52.9,2,0,4,0,0,129,0,55,2,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,09:00.6,3,0,1,0,0,129,11,33,0,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,1,0,2,0,1,09:01.0,4,0,5,0,0,129,12,1,1000,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,09:02.7,0,0,0,0,0,129,12,32,255,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,09:04.1,1,0,2,0,0,129,13,38,1,1
72,1,0,1,1,2,6,1,2,1,4,1,0,-1,29,5,87,0,1,09:09.7,4,0,5,0,0,129,13,1,1000,1
286,1,1,0,2,1,5,1,1,2,6,1,0,0.001082,0,0,0,0,1,09:09.9,4,0,3,0,0,129,14,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,09:21.2,4,0,5,0,0,129,15,1,20,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,09:23.2,2,0,4,0,0,129,1,55,2,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,09:30.9,3,0,1,0,0,129,12,33,0,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,09:32.9,0,0,0,0,0,129,13,32,255,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,09:34.4,1,0,2,0,0,129,14,38,1,1
81,1,0,1,1,2,7,1,3,1,7,1,0,-1,0,0,0,0,1,09:40.2,4,0,3,0,0,129,0,42,1,1
85,1,1,0,2,1,8,1,1,3,8,1,0,0.000738,0,0,0,1,0,09:46.4,1,0,6,0,0,129,15,1,1,1
72,1,0,1,1,2,6,1,3,1,4,1,0,-1,5,1,15,0,1,09:53.4,2,0,4,0,0,129,2,55,2,1
206,1,1,0,2,1,2,1,1,3,2,1,0,0.001076,0,0,0,0,1,10:01.1,3,0,1,0,0,129,13,33,0,1
72,1,0,1,1,2,6,1,4,1,4,1,0,-1,4,1,12,0,1,10:03.1,0,0,0,0,0,129,14,32,247,1
196,1,1,0,2,1,1,1,1,4,1,1,0,0.00208,0,0,0,0,1,10:04.7,1,0,2,0,0,129,0,38,1,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,10:10.6,4,0,3,0,0,129,1,42,1,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,10:23.6,2,0,4,0,0,129,3,55,2,1
72,1,0,1,1,2,6,1,6,1,4,1,0,-1,0,0,0,0,1,10:31.3,3,0,1,0,0,129,14,33,0,1
225,1,1,0,2,1,3,1,1,6,3,1,0,0.000267,0,0,0,1,2,10:31.5,1,0,5,0,0,129,1,1,1200,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,10:33.4,0,0,0,0,0,129,15,32,247,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,10:34.9,1,0,2,0,0,129,2,38,1,1
72,1,0,1,1,2,6,1,5,1,4,1,0,-1,0,0,0,0,1,10:38.1,1,0,5,0,0,129,3,1,1100,1
239,1,1,0,2,1,4,1,1,5,5,1,0,0.000277,0,0,0,0,1,10:40.8,4,0,3,0,0,129,2,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,10:47.6,3,0,5,0,0,129,15,1,1001,1
81,1,0,1,1,2,7,1,2,1,7,1,0,-1,6,1,18,0,1,10:53.4,2,0,5,0,0,129,4,1,,1
85,1,1,0,2,1,8,1,1,2,8,1,0,0.001035,0,0,0,1,0,10:53.8,2,0,4,0,0,129,5,55,2,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,11:01.5,3,0,1,0,0,129,0,33,9,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,30,5,90,1,2,11:01.8,4,0,5,0,0,129,3,1,1000,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,11:03.5,0,0,0,0,0,129,0,32,247,1
72,1,0,1,1,2,6,1,2,1,4,1,0,-1,23,4,69,0,1,11:05.1,1,0,2,0,0,129,4,38,1,1
286,1,1,0,2,1,5,1,1,2,6,1,0,0.001526,0,0,0,0,1,11:10.9,4,0,3,0,0,129,4,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,11:12.2,2,0,5,0,0,129,6,1,,1
81,1,0,1,1,2,7,1,5,1,7,1,0,-1,0,0,0,0,1,11:15.2,2,0,5,0,0,129,7,1,82,1
85,1,1,0,2,1,8,1,1,5,8,1,0,0.00097,0,0,0,1,0,11:22.8,4,0,5,0,0,129,5,1,1300,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,11:23.9,2,0,4,0,0,129,8,55,2,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,11:31.6,3,0,1,0,0,129,1,33,9,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,11:33.7,0,0,0,0,0,129,1,32,247,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,11:35.2,1,0,2,0,0,129,5,38,1,1
72,1,0,1,1,2,6,1,3,1,4,1,0,-1,5,1,15,0,1,11:41.1,4,0,3,0,0,129,6,42,1,1
206,1,1,0,2,1,2,1,1,3,2,1,0,0.000489,0,0,0,0,1,11:41.2,1,0,6,0,0,129,6,1,1,1
81,1,0,1,1,2,7,1,2,1,7,1,0,-1,4,1,12,0,1,11:54.1,2,0,4,0,0,129,9,55,2,1
85,1,1,0,2,1,8,1,1,2,8,1,0,0.000866,0,0,0,1,0,12:01.8,3,0,1,0,0,129,2,33,9,1
72,1,0,1,1,2,6,1,4,1,4,1,0,-1,0,0,0,0,1,12:03.8,0,0,0,0,0,129,2,32,255,1
196,1,1,0,2,1,1,1,1,4,1,1,0,0.00153,0,0,0,0,1,12:05.4,1,0,2,0,0,129,7,38,1,1
72,1,0,1,1,2,6,1,6,1,4,1,0,-1,4,1,12,0,1,12:11.2,4,0,3,0,0,129,7,42,1,1
225,1,1,0,2,1,3,1,1,6,3,1,0,0.001548,0,0,0,0,1,12:24.2,2,0,4,0,0,129,10,55,2,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,12:31.9,3,0,1,0,0,129,3,33,9,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,12:34.0,0,0,0,0,0,129,3,32,255,1
72,1,0,1,1,2,6,1,5,1,4,1,0,-1,0,0,0,0,1,12:35.5,1,0,2,0,0,129,8,38,1,1
239,1,1,0,2,1,4,1,1,5,5,1,0,0.000475,0,0,0,0,1,12:41.4,4,0,3,0,0,129,8,42,1,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,12:54.4,2,0,4,0,0,129,11,55,2,1
81,1,0,1,1,2,7,1,5,1,7,1,0,-1,24,4,60,0,1,13:02.1,3,0,1,0,0,129,4,33,9,1
85,1,1,0,2,1,8,1,1,5,8,1,0,0.00197,0,0,0,1,0,13:04.1,0,0,0,0,0,129,4,32,255,1
72,1,0,1,1,2,6,1,2,1,4,1,0,-1,28,5,84,0,1,13:05.7,1,0,2,0,0,129,9,38,1,1
286,1,1,0,2,1,5,1,1,2,6,1,0,0.000791,0,0,0,0,1,13:11.5,4,0,3,0,0,129,9,42,1,1
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,41:30.3,601,1,201,0x00000044,0x000000c0,129,0x000000ce,55,2,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,33385,20000,18,0x00000018,0,-1,5,1,15,0,,41:38.5,631,1,131,0x00000044,0x000000c0,129,0x000000cd,33,0,1
286,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,272,0x00004000,20000,33385,232,0x00000018,0,0.000601,0,0,0,0,,41:39.7,390,1,121,0x00000044,0x000000c0,129,0x000000c5,32,255,1
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,41:43.7,560,1,22,0x00000044,0x000000c0,129,0x000000ca,1,1200,1
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,64,0,,42:00.2,560,1,22,0x00000044,0x000000c0,129,0x000000cb,1,1200,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,16,4,48,0,,42:11.2,560,1,22,0x00000044,0x000000c0,129,0x000000cc,1,1100,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,54887,20000,18,0x00000018,0,-1,0,0,0,0,,42:17.1,560,1,148,0x00000044,0x000000c0,129,0x000000cd,38,1,1
206,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,192,0x00004000,20000,54887,152,0x00000018,0,0.000739,0,0,0,0,,42:18.3,631,1,22,0x00000044,0x000000c0,129,0x000000ce,1,1000,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,42:22.2,601,1,22,0x00000044,0x000000c0,129,0x000000cf,1,78,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,8,2,76,0,,42:24.1,968,1,160,0x00000044,0x000000c0,129,0x000000c9,42,1,1
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,43609,20000,18,0x00000018,0,-1,0,0,0,0,,42:30.3,968,1,22,0x00000044,0x000000c0,129,0x000000ca,1,1100,1
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,43609,142,0x00000018,0,0.001713,0,0,0,0,,42:30.4,601,1,201,0x00000044,0x000000c0,129,0x000000c0,55,2,1
81,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,67,0x00004000,42197,20000,27,0x00000018,0,-1,12,2,36,0,,42:38.7,631,1,131,0x00000044,0x000000c0,129,0x000000cf,33,8,1
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,42197,31,0x00000018,0,0.001378,0,0,0,1,DNP3,42:39.1,601,1,22,0x00000044,0x000000c0,129,0x000000c1,1,,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,12,2,36,0,,42:39.9,390,1,121,0x00000044,0x000000c0,129,0x000000c6,32,255,1
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,42:46.2,968,1,22,0x00000044,0x000000c0,129,0x000000cb,1,,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,11,2,33,0,,42:55.1,560,1,28,0x00000044,0x000000c0,129,0x000000ce,1,1,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,43:17.2,560,1,22,0x00000044,0x000000c0,129,0x000000cf,1,20,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,43:17.5,560,1,148,0x00000044,0x000000c0,129,0x000000c0,38,1,1
81,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,67,0x00004000,42197,20000,27,0x00000018,0,-1,15,3,45,0,,43:24.4,968,1,160,0x00000044,0x000000c0,129,0x000000cc,42,1,1
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,42197,31,0x00000018,0,0.000913,0,0,0,1,DNP3,43:25.0,631,1,22,0x00000044,0x000000c0,129,0x000000c0,1,20,1
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,12,3,36,0,,43:30.7,601,1,201,0x00000044,0x000000c0,129,0x000000c2,55,2,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,43:33.8,601,1,22,0x00000044,0x000000c0,129,0x000000c3,1,20,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,43:38.8,631,1,131,0x00000044,0x000000c0,129,0x000000c1,33,0,1
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,43:39.8,968,1,22,0x00000044,0x000000c0,129,0x000000cd,1,1100,1
